Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Group Stage,Open,Group A,1,Single game,Hustling Brothers,Boombox,Hustling Brothers,15,8,,,,,Levi Vandaele,Yosha Vandaele,,Gilles Verlee,Quinten Degrave,
Group Stage,Open,Group A,1,Single game,De kartonnen hamers,Brandende Put,Brandende Put,12,15,,,,,Tim van Herreweghe,Mathias Van der Linden,,Kenneth Put,Stijn Van den Branden,
Group Stage,Open,Group B,1,Single game,No Fly Bears,RCM Barbarians⚔️,No Fly Bears,15,7,,,,,Jorn neyens,Frederik Theunis,,Nicolas Manneback,Jake King,
Group Stage,Open,Group B,1,Single game,Buns 'n Roses,Boma Worst,Buns 'n Roses,15,12,,,,,Tuur Demaegdt,Jannes De Meyer,,Noah Bonine,Mathieu Vercruysse,
Group Stage,Open,Group C,1,Single game,Rob-In-N-W-Out,F&F,Rob-In-N-W-Out,15,4,,,,,Wout Geeraerts,Robin Florinda,,Freek Van de Casteele,Florian Tachelet,
Group Stage,Open,Group C,1,Single game,Fox Twins 🦊,Spike Jam,Fox Twins 🦊,15,8,,,,,Cesar Jottrand,Igor Jottrand,,Tuur De Brabander,Pieter-Jan Zwaan,
Group Stage,Open,Group D,1,Single game,Da KaNToNie,BBQ & the gang,Da KaNToNie,15,5,,,,,Pieter De Pauw,Lei Decappelle,,Dries Bourgeois,Bram Balcaen,
Group Stage,Open,Group D,1,Single game,Drache Talkers,Kiosk Vrienden,Kiosk Vrienden,12,15,,,,,Gilles Hublet,Emeric Lemoine,,Zeno Goethals,Xander De Bisschop,
Group Stage,Open,Group E,1,Single game,J-Lo,Super Swagger Combo,J-Lo,15,11,,,,,Lotte Verbeke,joeri vlassaks,,Keelan Savat,Ruben Blomme,
Group Stage,Open,Group E,1,Single game,Los Abuelos,2Guys1Spike,Los Abuelos,15,11,,,,,Jurre Baguet,Diëgo Lamonte,,Xander Fieuws,Rinus Dehertefelt,
Group Stage,Open,Group F,1,Single game,Babbel Boys,El Butrón,Babbel Boys,15,5,,,,,Markus Anderle,Fre Eskens,,Nand Buyst,Lukas Deleu,
Group Stage,Open,Group F,1,Single game,AK,Bère Seals,Bère Seals,10,15,,,,,Riet D'hoore,jana vandesijpe,,William Potigny,Bastiaan Dekeyzer,
Group Stage,Open,Group A,2,Single game,Hustling Brothers,Brandende Put,Hustling Brothers,15,10,,,,,Levi Vandaele,Yosha Vandaele,,Kenneth Put,Stijn Van den Branden,
Group Stage,Open,Group A,2,Single game,Seal with it,Boombox,Seal with it,15,11,,,,,Lars Croes,Bruno Lancksweerdt,,Gilles Verlee,Quinten Degrave,
Group Stage,Open,Group B,2,Single game,No Fly Bears,Boma Worst,No Fly Bears,15,5,,,,,Jorn neyens,Frederik Theunis,,Noah Bonine,Mathieu Vercruysse,
Group Stage,Open,Group B,2,Single game,99double0,RCM Barbarians⚔️,99double0,15,7,,,,,Bram Verschoote,Thomas Savat,,Nicolas Manneback,Jake King,
Group Stage,Open,Group C,2,Single game,Rob-In-N-W-Out,Spike Jam,Rob-In-N-W-Out,15,4,,,,,Wout Geeraerts,Robin Florinda,,Tuur De Brabander,Pieter-Jan Zwaan,
Group Stage,Open,Group C,2,Single game,Rocket Shot,F&F,F&F,10,15,,,,,Britt Vankemenade,Joni Neyens,,Freek Van de Casteele,Florian Tachelet,
Group Stage,Open,Group D,2,Single game,Da KaNToNie,Kiosk Vrienden,Da KaNToNie,15,7,,,,,Pieter De Pauw,Lei Decappelle,,Zeno Goethals,Xander De Bisschop,
Group Stage,Open,Group D,2,Single game,AmbiServerous,BBQ & the gang,AmbiServerous,15,12,,,,,Marie-Alexia Teisseyre,wout thysens,,Dries Bourgeois,Bram Balcaen,
Group Stage,Open,Group E,2,Single game,J-Lo,2Guys1Spike,J-Lo,15,9,,,,,Lotte Verbeke,joeri vlassaks,,Xander Fieuws,Rinus Dehertefelt,
Group Stage,Open,Group E,2,Single game,Los Abuelos,Super Swagger Combo,Los Abuelos,15,9,,,,,Jurre Baguet,Diëgo Lamonte,,Keelan Savat,Ruben Blomme,
Group Stage,Open,Group F,2,Single game,Babbel Boys,Bère Seals,Babbel Boys,15,9,,,,,Markus Anderle,Fre Eskens,,William Potigny,Bastiaan Dekeyzer,
Group Stage,Open,Group F,2,Single game,AK,El Butrón,AK,15,9,,,,,Riet D'hoore,jana vandesijpe,,Nand Buyst,Lukas Deleu,
Group Stage,Open,Group A,3,Single game,Hustling Brothers,Seal with it,Hustling Brothers,15,5,,,,,Levi Vandaele,Yosha Vandaele,,Lars Croes,Bruno Lancksweerdt,
Group Stage,Open,Group A,3,Single game,De kartonnen hamers,Boombox,De kartonnen hamers,15,3,,,,,Tim van Herreweghe,Mathias Van der Linden,,Gilles Verlee,Quinten Degrave,
Group Stage,Open,Group B,3,Single game,No Fly Bears,99double0,No Fly Bears,15,12,,,,,Jorn neyens,Frederik Theunis,,Bram Verschoote,Thomas Savat,
Group Stage,Open,Group B,3,Single game,Buns 'n Roses,RCM Barbarians⚔️,Buns 'n Roses,15,9,,,,,Tuur Demaegdt,Jannes De Meyer,,Nicolas Manneback,Jake King,
Group Stage,Open,Group C,3,Single game,Rob-In-N-W-Out,Rocket Shot,Rob-In-N-W-Out,15,0,,,,,Wout Geeraerts,Robin Florinda,,Britt Vankemenade,Joni Neyens,
Group Stage,Open,Group C,3,Single game,Fox Twins 🦊,F&F,Fox Twins 🦊,15,7,,,,,Cesar Jottrand,Igor Jottrand,,Freek Van de Casteele,Florian Tachelet,
Group Stage,Open,Group D,3,Single game,Da KaNToNie,AmbiServerous,Da KaNToNie,15,8,,,,,Pieter De Pauw,Lei Decappelle,,Marie-Alexia Teisseyre,wout thysens,
Group Stage,Open,Group D,3,Single game,Drache Talkers,BBQ & the gang,Drache Talkers,15,4,,,,,Gilles Hublet,Emeric Lemoine,,Dries Bourgeois,Bram Balcaen,
Group Stage,Open,Group E,3,Single game,J-Lo,Los Abuelos,Los Abuelos,17,19,,,,,Lotte Verbeke,joeri vlassaks,,Jurre Baguet,Diëgo Lamonte,
Group Stage,Open,Group E,3,Single game,2Guys1Spike,Super Swagger Combo,2Guys1Spike,15,10,,,,,Xander Fieuws,Rinus Dehertefelt,,Keelan Savat,Ruben Blomme,
Group Stage,Open,Group F,3,Single game,Babbel Boys,AK,Babbel Boys,16,14,,,,,Markus Anderle,Fre Eskens,,Riet D'hoore,jana vandesijpe,
Group Stage,Open,Group F,3,Single game,Bère Seals,El Butrón,Bère Seals,15,10,,,,,William Potigny,Bastiaan Dekeyzer,,Nand Buyst,Lukas Deleu,
Group Stage,Open,Group A,4,Single game,De kartonnen hamers,Seal with it,De kartonnen hamers,15,3,,,,,Tim van Herreweghe,Mathias Van der Linden,,Lars Croes,Bruno Lancksweerdt,
Group Stage,Open,Group A,4,Single game,Brandende Put,Boombox,Brandende Put,15,7,,,,,Kenneth Put,Stijn Van den Branden,,Gilles Verlee,Quinten Degrave,
Group Stage,Open,Group B,4,Single game,Buns 'n Roses,99double0,99double0,13,15,,,,,Tuur Demaegdt,Jannes De Meyer,,Bram Verschoote,Thomas Savat,
Group Stage,Open,Group B,4,Single game,Boma Worst,RCM Barbarians⚔️,Boma Worst,15,10,,,,,Noah Bonine,Mathieu Vercruysse,,Nicolas Manneback,Jake King,
Group Stage,Open,Group C,4,Single game,Fox Twins 🦊,Rocket Shot,Fox Twins 🦊,15,7,,,,,Cesar Jottrand,Igor Jottrand,,Britt Vankemenade,Joni Neyens,
Group Stage,Open,Group C,4,Single game,Spike Jam,F&F,Spike Jam,15,9,,,,,Tuur De Brabander,Pieter-Jan Zwaan,,Freek Van de Casteele,Florian Tachelet,
Group Stage,Open,Group D,4,Single game,Drache Talkers,AmbiServerous,Drache Talkers,15,8,,,,,Gilles Hublet,Emeric Lemoine,,Marie-Alexia Teisseyre,wout thysens,
Group Stage,Open,Group D,4,Single game,Kiosk Vrienden,BBQ & the gang,Kiosk Vrienden,15,11,,,,,Zeno Goethals,Xander De Bisschop,,Dries Bourgeois,Bram Balcaen,
Group Stage,Open,Group A,5,Single game,Hustling Brothers,De kartonnen hamers,Hustling Brothers,15,5,,,,,Levi Vandaele,Yosha Vandaele,,Tim van Herreweghe,Mathias Van der Linden,
Group Stage,Open,Group A,5,Single game,Seal with it,Brandende Put,Brandende Put,9,15,,,,,Lars Croes,Bruno Lancksweerdt,,Kenneth Put,Stijn Van den Branden,
Group Stage,Open,Group B,5,Single game,No Fly Bears,Buns 'n Roses,No Fly Bears,15,7,,,,,Jorn neyens,Frederik Theunis,,Tuur Demaegdt,Jannes De Meyer,
Group Stage,Open,Group B,5,Single game,99double0,Boma Worst,99double0,15,8,,,,,Bram Verschoote,Thomas Savat,,Noah Bonine,Mathieu Vercruysse,
Group Stage,Open,Group C,5,Single game,Rob-In-N-W-Out,Fox Twins 🦊,Rob-In-N-W-Out,15,10,,,,,Wout Geeraerts,Robin Florinda,,Cesar Jottrand,Igor Jottrand,
Group Stage,Open,Group C,5,Single game,Rocket Shot,Spike Jam,Rocket Shot,15,12,,,,,Britt Vankemenade,Joni Neyens,,Tuur De Brabander,Pieter-Jan Zwaan,
Group Stage,Open,Group D,5,Single game,Da KaNToNie,Drache Talkers,Da KaNToNie,15,11,,,,,Pieter De Pauw,Lei Decappelle,,Gilles Hublet,Emeric Lemoine,
Group Stage,Open,Group D,5,Single game,AmbiServerous,Kiosk Vrienden,Kiosk Vrienden,13,15,,,,,Marie-Alexia Teisseyre,wout thysens,,Zeno Goethals,Xander De Bisschop,
Group Stage,Open,Group A,6,Single game,Hustling Brothers,Boombox,Hustling Brothers,15,3,,,,,Levi Vandaele,Yosha Vandaele,,Gilles Verlee,Quinten Degrave,
Group Stage,Open,Group A,6,Single game,De kartonnen hamers,Brandende Put,De kartonnen hamers,15,12,,,,,Tim van Herreweghe,Mathias Van der Linden,,Kenneth Put,Stijn Van den Branden,
Group Stage,Open,Group B,6,Single game,No Fly Bears,RCM Barbarians⚔️,No Fly Bears,15,4,,,,,Jorn neyens,Frederik Theunis,,Nicolas Manneback,Jake King,
Group Stage,Open,Group B,6,Single game,Buns 'n Roses,Boma Worst,Buns 'n Roses,15,9,,,,,Tuur Demaegdt,Jannes De Meyer,,Noah Bonine,Mathieu Vercruysse,
Group Stage,Open,Group C,6,Single game,Rob-In-N-W-Out,F&F,Rob-In-N-W-Out,15,7,,,,,Wout Geeraerts,Robin Florinda,,Freek Van de Casteele,Florian Tachelet,
Group Stage,Open,Group C,6,Single game,Fox Twins 🦊,Spike Jam,Fox Twins 🦊,15,12,,,,,Cesar Jottrand,Igor Jottrand,,Tuur De Brabander,Pieter-Jan Zwaan,
Group Stage,Open,Group D,6,Single game,Da KaNToNie,BBQ & the gang,Da KaNToNie,15,11,,,,,Pieter De Pauw,Lei Decappelle,,Dries Bourgeois,Bram Balcaen,
Group Stage,Open,Group D,6,Single game,Drache Talkers,Kiosk Vrienden,Drache Talkers,15,6,,,,,Gilles Hublet,Emeric Lemoine,,Zeno Goethals,Xander De Bisschop,
Group Stage,Open,Group E,4,Single game,J-Lo,Super Swagger Combo,J-Lo,15,13,,,,,Lotte Verbeke,joeri vlassaks,,Keelan Savat,Ruben Blomme,
Group Stage,Open,Group E,4,Single game,Los Abuelos,2Guys1Spike,2Guys1Spike,12,15,,,,,Jurre Baguet,Diëgo Lamonte,,Xander Fieuws,Rinus Dehertefelt,
Group Stage,Open,Group F,4,Single game,Babbel Boys,El Butrón,Babbel Boys,15,7,,,,,Markus Anderle,Fre Eskens,,Nand Buyst,Lukas Deleu,
Group Stage,Open,Group F,4,Single game,AK,Bère Seals,AK,15,13,,,,,Riet D'hoore,jana vandesijpe,,William Potigny,Bastiaan Dekeyzer,
Group Stage,Open,Group A,7,Single game,Hustling Brothers,Brandende Put,Hustling Brothers,15,9,,,,,Levi Vandaele,Yosha Vandaele,,Kenneth Put,Stijn Van den Branden,
Group Stage,Open,Group A,7,Single game,Seal with it,Boombox,Seal with it,15,11,,,,,Lars Croes,Bruno Lancksweerdt,,Gilles Verlee,Quinten Degrave,
Group Stage,Open,Group B,7,Single game,No Fly Bears,Boma Worst,No Fly Bears,15,5,,,,,Jorn neyens,Frederik Theunis,,Noah Bonine,Mathieu Vercruysse,
Group Stage,Open,Group B,7,Single game,99double0,RCM Barbarians⚔️,99double0,15,11,,,,,Bram Verschoote,Thomas Savat,,Nicolas Manneback,Jake King,
Group Stage,Open,Group C,7,Single game,Rob-In-N-W-Out,Spike Jam,Rob-In-N-W-Out,15,7,,,,,Wout Geeraerts,Robin Florinda,,Tuur De Brabander,Pieter-Jan Zwaan,
Group Stage,Open,Group C,7,Single game,Rocket Shot,F&F,F&F,14,16,,,,,Britt Vankemenade,Joni Neyens,,Freek Van de Casteele,Florian Tachelet,
Group Stage,Open,Group D,7,Single game,Da KaNToNie,Kiosk Vrienden,Da KaNToNie,15,11,,,,,Pieter De Pauw,Lei Decappelle,,Zeno Goethals,Xander De Bisschop,
Group Stage,Open,Group D,7,Single game,AmbiServerous,BBQ & the gang,BBQ & the gang,14,16,,,,,Marie-Alexia Teisseyre,wout thysens,,Dries Bourgeois,Bram Balcaen,
Group Stage,Open,Group E,5,Single game,J-Lo,2Guys1Spike,2Guys1Spike,13,15,,,,,Lotte Verbeke,joeri vlassaks,,Xander Fieuws,Rinus Dehertefelt,
Group Stage,Open,Group E,5,Single game,Los Abuelos,Super Swagger Combo,Los Abuelos,15,7,,,,,Jurre Baguet,Diëgo Lamonte,,Keelan Savat,Ruben Blomme,
Group Stage,Open,Group F,5,Single game,Babbel Boys,Bère Seals,Babbel Boys,15,11,,,,,Markus Anderle,Fre Eskens,,William Potigny,Bastiaan Dekeyzer,
Group Stage,Open,Group F,5,Single game,AK,El Butrón,AK,15,11,,,,,Riet D'hoore,jana vandesijpe,,Nand Buyst,Lukas Deleu,
Group Stage,Open,Group A,8,Single game,Hustling Brothers,Seal with it,Hustling Brothers,15,9,,,,,Levi Vandaele,Yosha Vandaele,,Lars Croes,Bruno Lancksweerdt,
Group Stage,Open,Group A,8,Single game,De kartonnen hamers,Boombox,De kartonnen hamers,15,5,,,,,Tim van Herreweghe,Mathias Van der Linden,,Gilles Verlee,Quinten Degrave,
Group Stage,Open,Group B,8,Single game,No Fly Bears,99double0,No Fly Bears,17,15,,,,,Jorn neyens,Frederik Theunis,,Bram Verschoote,Thomas Savat,
Group Stage,Open,Group B,8,Single game,Buns 'n Roses,RCM Barbarians⚔️,Buns 'n Roses,15,4,,,,,Tuur Demaegdt,Jannes De Meyer,,Nicolas Manneback,Jake King,
Group Stage,Open,Group C,8,Single game,Rob-In-N-W-Out,Rocket Shot,Rob-In-N-W-Out,15,10,,,,,Wout Geeraerts,Robin Florinda,,Britt Vankemenade,Joni Neyens,
Group Stage,Open,Group C,8,Single game,Fox Twins 🦊,F&F,Fox Twins 🦊,15,12,,,,,Cesar Jottrand,Igor Jottrand,,Freek Van de Casteele,Florian Tachelet,
Group Stage,Open,Group D,8,Single game,Da KaNToNie,AmbiServerous,Da KaNToNie,15,6,,,,,Pieter De Pauw,Lei Decappelle,,Marie-Alexia Teisseyre,wout thysens,
Group Stage,Open,Group D,8,Single game,Drache Talkers,BBQ & the gang,Drache Talkers,15,9,,,,,Gilles Hublet,Emeric Lemoine,,Dries Bourgeois,Bram Balcaen,
Group Stage,Open,Group E,6,Single game,J-Lo,Los Abuelos,J-Lo,15,8,,,,,Lotte Verbeke,joeri vlassaks,,Jurre Baguet,Diëgo Lamonte,
Group Stage,Open,Group E,6,Single game,2Guys1Spike,Super Swagger Combo,2Guys1Spike,15,11,,,,,Xander Fieuws,Rinus Dehertefelt,,Keelan Savat,Ruben Blomme,
Group Stage,Open,Group F,6,Single game,Babbel Boys,AK,Babbel Boys,15,10,,,,,Markus Anderle,Fre Eskens,,Riet D'hoore,jana vandesijpe,
Group Stage,Open,Group F,6,Single game,Bère Seals,El Butrón,Bère Seals,15,11,,,,,William Potigny,Bastiaan Dekeyzer,,Nand Buyst,Lukas Deleu,
Group Stage,Open,Group A,9,Single game,De kartonnen hamers,Seal with it,Seal with it,12,15,,,,,Tim van Herreweghe,Mathias Van der Linden,,Lars Croes,Bruno Lancksweerdt,
Group Stage,Open,Group A,9,Single game,Brandende Put,Boombox,Brandende Put,15,9,,,,,Kenneth Put,Stijn Van den Branden,,Gilles Verlee,Quinten Degrave,
Group Stage,Open,Group B,9,Single game,Buns 'n Roses,99double0,Buns 'n Roses,15,5,,,,,Tuur Demaegdt,Jannes De Meyer,,Bram Verschoote,Thomas Savat,
Group Stage,Open,Group B,9,Single game,Boma Worst,RCM Barbarians⚔️,Boma Worst,15,12,,,,,Noah Bonine,Mathieu Vercruysse,,Nicolas Manneback,Jake King,
Group Stage,Open,Group C,9,Single game,Fox Twins 🦊,Rocket Shot,Fox Twins 🦊,15,7,,,,,Cesar Jottrand,Igor Jottrand,,Britt Vankemenade,Joni Neyens,
Group Stage,Open,Group C,9,Single game,Spike Jam,F&F,F&F,9,15,,,,,Tuur De Brabander,Pieter-Jan Zwaan,,Freek Van de Casteele,Florian Tachelet,
Group Stage,Open,Group D,9,Single game,Drache Talkers,AmbiServerous,Drache Talkers,15,9,,,,,Gilles Hublet,Emeric Lemoine,,Marie-Alexia Teisseyre,wout thysens,
Group Stage,Open,Group D,9,Single game,Kiosk Vrienden,BBQ & the gang,Kiosk Vrienden,15,13,,,,,Zeno Goethals,Xander De Bisschop,,Dries Bourgeois,Bram Balcaen,
Group Stage,Open,Group A,10,Single game,Hustling Brothers,De kartonnen hamers,Hustling Brothers,15,11,,,,,Levi Vandaele,Yosha Vandaele,,Tim van Herreweghe,Mathias Van der Linden,
Group Stage,Open,Group A,10,Single game,Seal with it,Brandende Put,Brandende Put,7,15,,,,,Lars Croes,Bruno Lancksweerdt,,Kenneth Put,Stijn Van den Branden,
Group Stage,Open,Group B,10,Single game,No Fly Bears,Buns 'n Roses,No Fly Bears,15,11,,,,,Jorn neyens,Frederik Theunis,,Tuur Demaegdt,Jannes De Meyer,
Group Stage,Open,Group B,10,Single game,99double0,Boma Worst,99double0,15,6,,,,,Bram Verschoote,Thomas Savat,,Noah Bonine,Mathieu Vercruysse,
Group Stage,Open,Group C,10,Single game,Rob-In-N-W-Out,Fox Twins 🦊,Rob-In-N-W-Out,15,9,,,,,Wout Geeraerts,Robin Florinda,,Cesar Jottrand,Igor Jottrand,
Group Stage,Open,Group C,10,Single game,Rocket Shot,Spike Jam,Spike Jam,10,15,,,,,Britt Vankemenade,Joni Neyens,,Tuur De Brabander,Pieter-Jan Zwaan,
Group Stage,Open,Group D,10,Single game,Da KaNToNie,Drache Talkers,Drache Talkers,12,15,,,,,Pieter De Pauw,Lei Decappelle,,Gilles Hublet,Emeric Lemoine,
Group Stage,Open,Group D,10,Single game,AmbiServerous,Kiosk Vrienden,AmbiServerous,15,11,,,,,Marie-Alexia Teisseyre,wout thysens,,Zeno Goethals,Xander De Bisschop,
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,Rob-In-N-W-Out,AK,Rob-In-N-W-Out,15,8,15,9,,,Wout Geeraerts,Robin Florinda,,Riet D'hoore,jana vandesijpe,
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,Hustling Brothers,Bère Seals,Hustling Brothers,15,7,15,10,,,Levi Vandaele,Yosha Vandaele,,William Potigny,Bastiaan Dekeyzer,
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,No Fly Bears,De kartonnen hamers,No Fly Bears,15,11,15,9,,,Jorn neyens,Frederik Theunis,,Tim van Herreweghe,Mathias Van der Linden,
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,Babbel Boys,99double0,Babbel Boys,15,11,15,8,,,Markus Anderle,Fre Eskens,,Bram Verschoote,Thomas Savat,
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,Da KaNToNie,Brandende Put,Da KaNToNie,21,20,15,11,,,Pieter De Pauw,Lei Decappelle,,Kenneth Put,Stijn Van den Branden,
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,Drache Talkers,Buns 'n Roses,Buns 'n Roses,15,10,11,15,13,15,Gilles Hublet,Emeric Lemoine,,Tuur Demaegdt,Jannes De Meyer,
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,Fox Twins 🦊,2Guys1Spike,Fox Twins 🦊,,,18,16,15,11,Cesar Jottrand,Igor Jottrand,,Xander Fieuws,Rinus Dehertefelt,
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,J-Lo,Los Abuelos,Los Abuelos,15,9,13,15,12,15,Lotte Verbeke,joeri vlassaks,,Jurre Baguet,Diëgo Lamonte,
Bracket Stage,Open,Bracket A,Quarter-final,Best of 3,Rob-In-N-W-Out,Los Abuelos,Rob-In-N-W-Out,15,7,15,7,,,Wout Geeraerts,Robin Florinda,,Jurre Baguet,Diëgo Lamonte,
Bracket Stage,Open,Bracket A,Quarter-final,Best of 3,Hustling Brothers,Fox Twins 🦊,Hustling Brothers,21,11,21,10,,,Levi Vandaele,Yosha Vandaele,,Cesar Jottrand,Igor Jottrand,
