Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Bracket Play,Open Pro,Bracket A,Round of 32,Best of 3,Profit Boost,Meateerballs,Profit Boost,21,19,22,20,,,Justin Shaytar,Kieran Rose,,Connor Nelson,Javier Vidal,
Bracket Play,Open Pro,Bracket A,Round of 32,Best of 3,TRP Mammoth,Eternal Atake,Eternal Atake,16,21,16,21,,,Ali Jenki,Clark Marshall,,Reid Lampert,Kurt Lannetti,
Bracket Play,Open Pro,Bracket A,Round of 32,Best of 3,Tube Steaks,Evasive Maneuvers,Evasive Maneuvers,26,28,16,21,,,Skyler Sebring,Emerson Dean,,Jenson Miller,Michael Barkman,
Bracket Play,Open Pro,Bracket A,Round of 32,Best of 3,Cigar Boys,The Prince,Cigar Boys,21,19,21,14,,,Grant Laughlin,Dan Abrams,,Maxime Prince,Samuel Prince,
Bracket Play,Open Pro,Bracket A,Round of 32,Best of 3,Pantalons de pyj,CRO Fall Damage,CRO Fall Damage,21,17,14,21,17,21,Élie Pilon,Lou Paradis,,Chris Brown,Tyler Babin,
Bracket Play,Open Pro,Bracket A,Round of 16,Best of 3,Rogue,CRO Fall Damage,Rogue,20,22,21,18,21,10,Ryan Marino,Thomas Hamilton,,Chris Brown,Tyler Babin,
Bracket Play,Open Pro,Bracket A,Round of 16,Best of 3,Judgment Day,Cigar Boys,Judgment Day,21,16,21,18,,,fredric hinkle,Gabriel Finocchi,,Grant Laughlin,Dan Abrams,
Bracket Play,Open Pro,Bracket A,Round of 16,Best of 3,Bot House,Evasive Maneuvers,Bot House,21,13,21,18,,,West Peterson,Owen Lippman,,Jenson Miller,Michael Barkman,
Bracket Play,Open Pro,Bracket A,Round of 16,Best of 3,Bad Combo,Eternal Atake,Bad Combo,21,14,21,16,,,Rahul Murthy,Will Picone,,Reid Lampert,Kurt Lannetti,
Bracket Play,Open Pro,Bracket A,Round of 16,Best of 3,TRP Spotless,Profit Boost,TRP Spotless,21,15,19,21,21,11,Ryan Gross,Joe Bondi,,Justin Shaytar,Kieran Rose,
Bracket Play,Open Pro,Bracket A,Round of 16,Best of 3,Critical Hit,Boat Carriers,Critical Hit,21,16,21,9,,,Justin Barr,Vincent Mathieu,,Matthew Burrows,Brayden Latham,
Bracket Play,Open Pro,Bracket A,Round of 16,Best of 3,MIDDS,TRP Mermaid Sparkle,TRP Mermaid Sparkle,21,18,24,26,18,21,Dawson Morgan,Caleb Cummings,,Noah Luskus,Christian Bennett,
Bracket Play,Open Pro,Bracket A,Round of 16,Best of 3,Kingdom Come,Hilltop,Kingdom Come,21,9,21,17,,,Grant Klapwijk,Matthew Cole,,Cole Model,Max Model,
Bracket Play,Open Pro,Bracket A,P17: Round of 16,Single game,Pantalons de pyj,Sunday Special,Pantalons de pyj,1,0,,,,,Élie Pilon,Lou Paradis,,Owen Bass,Peter Lu,
Bracket Play,Open Pro,Bracket A,P17: Round of 16,Single game,DYN,Meatballs,DYN,1,0,,,,,Demitri Forand,Henry Pilliod,,Joey Maichen,Lucas Pruett,
Bracket Play,Open Pro,Bracket A,P17: Round of 16,Single game,Duncan and Aidan,Lazy,Duncan and Aidan,1,0,,,,,Dennis Joseph,Jared Bingham,,Cade Larson,Luke Marshall,
Bracket Play,Open Pro,Bracket A,Quarter-final,Best of 3,Rogue,Kingdom Come,Rogue,21,15,21,23,21,18,Ryan Marino,Thomas Hamilton,,Grant Klapwijk,Matthew Cole,
Bracket Play,Open Pro,Bracket A,Quarter-final,Best of 3,Judgment Day,TRP Mermaid Sparkle,Judgment Day,21,19,21,15,,,fredric hinkle,Gabriel Finocchi,,Noah Luskus,Christian Bennett,
Bracket Play,Open Pro,Bracket A,Quarter-final,Best of 3,Bot House,Critical Hit,Critical Hit,15,21,19,21,,,West Peterson,Owen Lippman,,Justin Barr,Vincent Mathieu,
Bracket Play,Open Pro,Bracket A,Quarter-final,Best of 3,Bad Combo,TRP Spotless,TRP Spotless,12,21,15,21,,,Rahul Murthy,Will Picone,,Ryan Gross,Joe Bondi,
Bracket Play,Open Pro,Bracket A,P9: Quarter-final,Single game,Hilltop,CRO Fall Damage,Hilltop,2,0,,,,,Cole Model,Max Model,,Chris Brown,Tyler Babin,
Bracket Play,Open Pro,Bracket A,P9: Quarter-final,Single game,Profit Boost,Eternal Atake,Profit Boost,2,0,,,,,Justin Shaytar,Kieran Rose,,Reid Lampert,Kurt Lannetti,
Bracket Play,Open Pro,Bracket A,Semi-final,Best of 3,Rogue,TRP Spotless,Rogue,12,21,21,11,26,24,Ryan Marino,Thomas Hamilton,,Ryan Gross,Joe Bondi,
Bracket Play,Open Pro,Bracket A,Semi-final,Best of 3,Judgment Day,Critical Hit,Critical Hit,21,19,19,21,19,21,fredric hinkle,Gabriel Finocchi,,Justin Barr,Vincent Mathieu,
Bracket Play,Open Pro,Bracket A,Final,Best of 3,Rogue,Critical Hit,Rogue,23,21,21,19,,,Ryan Marino,Thomas Hamilton,,Justin Barr,Vincent Mathieu,
Bracket Play,Open Pro,Bracket A,P3: Final,Best of 3,Judgment Day,TRP Spotless,Judgment Day,21,17,20,22,21,17,fredric hinkle,Gabriel Finocchi,,Ryan Gross,Joe Bondi,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,Jersey Boyz,Butter Me Up,Butter Me Up,-2,0,-2,0,,,Corey Weiss,Matt Spolarich,,James Ledbetter,kevin cadle,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,Come and Go,CRO Weather Nerfed,CRO Weather Nerfed,18,21,21,15,18,21,Jake Mottershead,Mike Garrett,,Leonardo Tullo,Adrian Garcea,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,Jelly,LL Unfinished Business,Jelly,21,13,21,18,,,Joel Lapp,Micah Zimmerman,,Josh DiDonato,Ryan Paul,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,True,Do2,True,1,0,1,0,,,Artie Singer,Jack coolbaugh,,Spencer Argenna,David Rowlands,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,Handsome Man Fans,Water Boiz,Handsome Man Fans,21,11,21,19,,,Liam Sherron,Calvin Smith,,Rafi Moldovsky,Joel Morrell,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,Quick Draw,Might Not Show,Might Not Show,16,21,13,21,,,Pat Marinich,Caleb White,,Josh Hutko,Austin Ha,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,Asioneer,PBR Sleepy in Seattle,Asioneer,16,21,21,17,21,11,CHOU PO-JUI,Jerry Lee,,Brian Perlson,Michael Capobianco,
