Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Pool Play,Women's Pro,Pool C,4,Single game,BIG BEAVERS,Wawa mafia,BIG BEAVERS,21,7,,,,,Shonda Couroux,Jaime Cunningham,,Emma Brune,Reese Gallagher,
Pool Play,Women's Pro,Pool C,4,Single game,Outside Voices,TechNo Mercy,Outside Voices,24,22,,,,,Perrin York,Sebastiani Kim,,Marie-Alexia Teisseyre,Kailey Windsor,
Pool Play,Women's Pro,Pool D,4,Single game,Space Monkeys 🚀🐒,Frenemies,Space Monkeys 🚀🐒,21,12,,,,,Rafaela Bastos,Stef Ding,,Emily Kuntz,Jhanaj Quispe,
Pool Play,Women's Pro,Pool D,4,Single game,Dinger,Age Gap,Age Gap,19,21,,,,,Tiff Ding,Delanie Raber,,Jodi Mast,Bekah Smith,
Pool Play,Women's Pro,Pool E,4,Single game,Funsies Forsuresies,One Hit Wonder,Funsies Forsuresies,21,15,,,,,Sylvia Dean,Meagan Bown,,Christabelle Mehlhausen,Faith Mehlhausen,
Pool Play,Women's Pro,Pool E,4,Single game,Loopy Juice,Janey/Yubi,Loopy Juice,22,20,,,,,Kate B,Lourna Szabanos,,Yubeira Zapata,Janey Rubin,
Pool Play,Women's Pro,Pool A,5,Single game,TWINZ,Feller/Pierson,TWINZ,21,17,,,,,Olivia Jenki,Ali Jenki,,Kirstie Savage,Katie Pierson,
Pool Play,Women's Pro,Pool A,5,Single game,Veggie Tales,2k•,Veggie Tales,22,20,,,,,Allie Foster,Shachi Patel,,Kayla Wu,Karah Hui,
Pool Play,Women's Pro,Pool B,5,Single game,11:1,Little Miss Spikeball,11:1,21,6,,,,,Julia Brochu,Kalin Morgan,,Audrey Summers,Samantha Barklow,
Pool Play,Women's Pro,Pool B,5,Single game,GFD Spice Girls,GFD: I think you should leave,GFD Spice Girls,21,18,,,,,Rachel Dolan,Adrianna Grothause,,lindsay metzger,Lydia Penix,
Pool Play,Women's Pro,Pool C,5,Single game,BIG BEAVERS,TechNo Mercy,BIG BEAVERS,21,11,,,,,Shonda Couroux,Jaime Cunningham,,Marie-Alexia Teisseyre,Kailey Windsor,
Pool Play,Women's Pro,Pool C,5,Single game,Outside Voices,Wawa mafia,Outside Voices,21,6,,,,,Perrin York,Sebastiani Kim,,Emma Brune,Reese Gallagher,
Pool Play,Women's Pro,Pool D,5,Single game,Space Monkeys 🚀🐒,Age Gap,Space Monkeys 🚀🐒,21,14,,,,,Rafaela Bastos,Stef Ding,,Jodi Mast,Bekah Smith,
Pool Play,Women's Pro,Pool D,5,Single game,Dinger,Frenemies,Dinger,21,11,,,,,Tiff Ding,Delanie Raber,,Emily Kuntz,Jhanaj Quispe,
Pool Play,Women's Pro,Pool E,5,Single game,Funsies Forsuresies,Janey/Yubi,Funsies Forsuresies,21,17,,,,,Sylvia Dean,Meagan Bown,,Yubeira Zapata,Janey Rubin,
Pool Play,Women's Pro,Pool E,5,Single game,Loopy Juice,One Hit Wonder,One Hit Wonder,18,21,,,,,Kate B,Lourna Szabanos,,Christabelle Mehlhausen,Faith Mehlhausen,
Pool Play,Women's Pro,Pool A,6,Single game,TWINZ,Veggie Tales,TWINZ,23,21,,,,,Olivia Jenki,Ali Jenki,,Allie Foster,Shachi Patel,
Pool Play,Women's Pro,Pool A,6,Single game,Feller/Pierson,2k•,2k•,12,21,,,,,Kirstie Savage,Katie Pierson,,Kayla Wu,Karah Hui,
Pool Play,Women's Pro,Pool B,6,Single game,11:1,GFD Spice Girls,11:1,21,11,,,,,Julia Brochu,Kalin Morgan,,Rachel Dolan,Adrianna Grothause,
Pool Play,Women's Pro,Pool B,6,Single game,Little Miss Spikeball,GFD: I think you should leave,Little Miss Spikeball,21,16,,,,,Audrey Summers,Samantha Barklow,,lindsay metzger,Lydia Penix,
Pool Play,Women's Pro,Pool C,6,Single game,BIG BEAVERS,Outside Voices,Outside Voices,14,20,,,,,Shonda Couroux,Jaime Cunningham,,Perrin York,Sebastiani Kim,
Pool Play,Women's Pro,Pool C,6,Single game,TechNo Mercy,Wawa mafia,TechNo Mercy,21,15,,,,,Marie-Alexia Teisseyre,Kailey Windsor,,Emma Brune,Reese Gallagher,
Pool Play,Women's Pro,Pool D,6,Single game,Space Monkeys 🚀🐒,Dinger,Space Monkeys 🚀🐒,21,14,,,,,Rafaela Bastos,Stef Ding,,Tiff Ding,Delanie Raber,
Pool Play,Women's Pro,Pool D,6,Single game,Age Gap,Frenemies,Age Gap,21,9,,,,,Jodi Mast,Bekah Smith,,Emily Kuntz,Jhanaj Quispe,
Pool Play,Women's Pro,Pool E,6,Single game,Funsies Forsuresies,Loopy Juice,Funsies Forsuresies,21,13,,,,,Sylvia Dean,Meagan Bown,,Kate B,Lourna Szabanos,
Pool Play,Women's Pro,Pool E,6,Single game,Janey/Yubi,One Hit Wonder,One Hit Wonder,14,21,,,,,Yubeira Zapata,Janey Rubin,,Christabelle Mehlhausen,Faith Mehlhausen,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Round of 32,Best of 3,Little Miss Spikeball,Wawa mafia,Little Miss Spikeball,21,15,21,17,,,Audrey Summers,Samantha Barklow,,Emma Brune,Reese Gallagher,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Round of 32,Best of 3,GFD Spice Girls,Frenemies,GFD Spice Girls,1,0,1,0,,,Rachel Dolan,Adrianna Grothause,,Emily Kuntz,Jhanaj Quispe,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Round of 32,Best of 3,TechNo Mercy,GFD: I think you should leave,TechNo Mercy,21,9,21,11,,,Marie-Alexia Teisseyre,Kailey Windsor,,lindsay metzger,Lydia Penix,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Round of 32,Best of 3,Janey/Yubi,Loopy Juice,Loopy Juice,9,21,23,25,,,Yubeira Zapata,Janey Rubin,,Kate B,Lourna Szabanos,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Round of 16,Best of 3,TWINZ,Loopy Juice,TWINZ,21,13,21,10,,,Olivia Jenki,Ali Jenki,,Kate B,Lourna Szabanos,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Round of 16,Best of 3,Veggie Tales,TechNo Mercy,Veggie Tales,21,14,21,17,,,Allie Foster,Shachi Patel,,Marie-Alexia Teisseyre,Kailey Windsor,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Round of 16,Best of 3,2k•,GFD Spice Girls,2k•,21,8,21,15,,,Kayla Wu,Karah Hui,,Rachel Dolan,Adrianna Grothause,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Round of 16,Best of 3,Feller/Pierson,Little Miss Spikeball,Feller/Pierson,21,18,21,15,,,Kirstie Savage,Katie Pierson,,Audrey Summers,Samantha Barklow,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Round of 16,Best of 3,11:1,Dinger,11:1,21,15,21,13,,,Julia Brochu,Kalin Morgan,,Tiff Ding,Delanie Raber,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Round of 16,Best of 3,Outside Voices,Age Gap,Outside Voices,21,15,21,13,,,Perrin York,Sebastiani Kim,,Jodi Mast,Bekah Smith,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Round of 16,Best of 3,Space Monkeys 🚀🐒,BIG BEAVERS,Space Monkeys 🚀🐒,26,24,21,19,,,Rafaela Bastos,Stef Ding,,Shonda Couroux,Jaime Cunningham,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Round of 16,Best of 3,Funsies Forsuresies,One Hit Wonder,Funsies Forsuresies,21,14,23,21,,,Sylvia Dean,Meagan Bown,,Christabelle Mehlhausen,Faith Mehlhausen,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Quarter-final,Best of 3,TWINZ,Funsies Forsuresies,TWINZ,21,13,21,14,,,Olivia Jenki,Ali Jenki,,Sylvia Dean,Meagan Bown,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Quarter-final,Best of 3,Veggie Tales,Space Monkeys 🚀🐒,Veggie Tales,21,12,0,-1,,,Allie Foster,Shachi Patel,,Rafaela Bastos,Stef Ding,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Quarter-final,Best of 3,2k•,Outside Voices,2k•,21,16,21,16,,,Kayla Wu,Karah Hui,,Perrin York,Sebastiani Kim,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Quarter-final,Best of 3,Feller/Pierson,11:1,11:1,17,21,21,19,15,21,Kirstie Savage,Katie Pierson,,Julia Brochu,Kalin Morgan,
Bracket Play,Women's Pro,Bracket A - 12:30 START,P9: Quarter-final,Best of 3,One Hit Wonder,Loopy Juice,Loopy Juice,0,1,0,1,,,Christabelle Mehlhausen,Faith Mehlhausen,,Kate B,Lourna Szabanos,
Bracket Play,Women's Pro,Bracket A - 12:30 START,P9: Quarter-final,Best of 3,BIG BEAVERS,TechNo Mercy,BIG BEAVERS,15,8,15,11,,,Shonda Couroux,Jaime Cunningham,,Marie-Alexia Teisseyre,Kailey Windsor,
Bracket Play,Women's Pro,Bracket A - 12:30 START,P9: Quarter-final,Best of 3,Age Gap,GFD Spice Girls,GFD Spice Girls,21,19,17,21,15,21,Jodi Mast,Bekah Smith,,Rachel Dolan,Adrianna Grothause,
Bracket Play,Women's Pro,Bracket A - 12:30 START,P9: Quarter-final,Best of 3,Dinger,Little Miss Spikeball,Little Miss Spikeball,0,1,0,1,,,Tiff Ding,Delanie Raber,,Audrey Summers,Samantha Barklow,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Semi-final,Best of 3,TWINZ,11:1,TWINZ,21,11,21,18,,,Olivia Jenki,Ali Jenki,,Julia Brochu,Kalin Morgan,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Semi-final,Best of 3,Veggie Tales,2k•,2k•,18,21,17,21,,,Allie Foster,Shachi Patel,,Kayla Wu,Karah Hui,
Bracket Play,Women's Pro,Bracket A - 12:30 START,P9: Semi-final,Best of 3,Loopy Juice,Little Miss Spikeball,Little Miss Spikeball,18,21,21,18,13,21,Kate B,Lourna Szabanos,,Audrey Summers,Samantha Barklow,
Bracket Play,Women's Pro,Bracket A - 12:30 START,P17: Semi-final,Best of 3,Janey/Yubi,Wawa mafia,Janey/Yubi,21,15,1,-1,,,Yubeira Zapata,Janey Rubin,,Emma Brune,Reese Gallagher,
Bracket Play,Women's Pro,Bracket A - 12:30 START,P17: Semi-final,Best of 3,GFD: I think you should leave,Frenemies,Frenemies,0,1,0,1,,,lindsay metzger,Lydia Penix,,Emily Kuntz,Jhanaj Quispe,
Bracket Play,Women's Pro,Bracket A - 12:30 START,Final,Best of 3,TWINZ,2k•,TWINZ,21,18,21,19,,,Olivia Jenki,Ali Jenki,,Kayla Wu,Karah Hui,
Bracket Play,Women's Pro,Bracket A - 12:30 START,P3: Final,Best of 3,Veggie Tales,11:1,Veggie Tales,21,18,21,14,,,Allie Foster,Shachi Patel,,Julia Brochu,Kalin Morgan,
Bracket Play,Women's Pro,Bracket A - 12:30 START,P9: Final,Best of 3,Little Miss Spikeball,BIG BEAVERS,BIG BEAVERS,11,21,12,21,,,Audrey Summers,Samantha Barklow,,Shonda Couroux,Jaime Cunningham,
